LJ2621|غالباً اس سے کہیں زیادہ دور ہے۔|غالباً اس سے کہیں زیادہ دور ہے۔
LJ2622|جتنا|جتنا
LJ2623|لیونارڈو کے مادل آج کے سپرسانک ذرائع عام دورف سے دور تھا|لیونارڈو کے مادل آج کے سپرسانک ذرائع عام دورف سے دور تھا
LJ2624|لیکن مجھے یقین ہے|لیکن مجھے یقین ہے
LJ2625|کہ اگر ہم نے خود کو نیست و نابود نہ کر لیا|کہ اگر ہم نے خود کو نیست و نابود نہ کر لیا
LJ2626|تو ایک روز ستاروں تک جا پہنچیں گے|تو ایک روز ستاروں تک جا پہنچیں گے
LJ2627|اپنا سارا نظام شمسی چھان لینے کے بعد|اپنا سارا نظام شمسی چھان لینے کے بعد
LJ2628|دیگر ستاروں کے سیارے انگلی کے اشارے سے ہمیں اپنی جانب بلائیں گے|دیگر ستاروں کے سیارے انگلی کے اشارے سے ہمیں اپنی جانب بلائیں گے
LJ2629|زمان و مقام کے سفر باہم مربوط ہے|زمان و مقام کے سفر باہم مربوط ہے
LJ2630|ہم مستقبل میں تیز رفتار سفر کر کے ہی مکان میں|ہم مستقبل میں تیز رفتار سفر کر کے ہی مکان میں
LJ2631|تیز رفتار سفر کرتے ہیں|تیز رفتار سفر کرتے ہیں
LJ2632|لیکن ماضی کا کیا ہوگا؟|لیکن ماضی کا کیا ہوگا؟
LJ2633|کیا ہم ماضی میں لوٹ کر اسے تبدیل کر سکتے ہیں؟|کیا ہم ماضی میں لوٹ کر اسے تبدیل کر سکتے ہیں؟
LJ2634|کیا ہم تاریخی کتابوں میں درج واقعات کو|کیا ہم تاریخی کتابوں میں درج واقعات کو
LJ2635|کوئی مختلف موڈ دے سکتے ہیں|کوئی مختلف موڈ دے سکتے ہیں
LJ2636|ہمتما مجھے|ہمتما مجھے
LJ2637|وقت مستقبل میں آہستہ آہستہ سفر کرتے ہیں|وقت مستقبل میں آہستہ آہستہ سفر کرتے ہیں
LJ2638|ہر روز ایک دن کی شرح|ہر روز ایک دن کی شرح
LJ2639|اضافیاتی خلائی پرواز کے ساتھ|اضافیاتی خلائی پرواز کے ساتھ
LJ2640|ہم مستقبل میں تیز سفر کر سکتے ہیں|ہم مستقبل میں تیز سفر کر سکتے ہیں
LJ2641|لیکن بہت سے طبیعیات دانوں کو یقین ہے کہ ماضی میں سفر|لیکن بہت سے طبیعیات دانوں کو یقین ہے کہ ماضی میں سفر
LJ2642|کرنا ناممکن ہے|کرنا ناممکن ہے
LJ2643|ان کا کہنا ہے کہ اگر آپ کے پاس ماضی میں جانے کے لیے کوئی عالی موجود ہو|ان کا کہنا ہے کہ اگر آپ کے پاس ماضی میں جانے کے لیے کوئی عالی موجود ہو
LJ2644|تب بھی آپ کوئی تبدیلی پیدا کرنے کے قابل نہیں ہوں گے|تب بھی آپ کوئی تبدیلی پیدا کرنے کے قابل نہیں ہوں گے
LJ2645|اگر آپ ماضی میں جا کر اپنے والدین کو ملاب کرنے سے روک دیں تو آپ|اگر آپ ماضی میں جا کر اپنے والدین کو ملاب کرنے سے روک دیں تو آپ
LJ2646|کبھی پیدا ہی نہیں ہوئے ہوں گے|کبھی پیدا ہی نہیں ہوئے ہوں گے
LJ2647|چونکہ آپ موجود ہیں اس لیے یہ بالکل الٹ بات ہے|چونکہ آپ موجود ہیں اس لیے یہ بالکل الٹ بات ہے
LJ2648|دوک جذر کے ثبوت کی ادم معقولیت کی طرح|دوک جذر کے ثبوت کی ادم معقولیت کی طرح
LJ2649|خصوصی اضافیت میں ہموقت کی بحث کی مانند یہ ایک ایسی دلیل ہے|خصوصی اضافیت میں ہموقت کی بحث کی مانند یہ ایک ایسی دلیل ہے
LJ2650|جس میں نتیجہ لا یعنی نظر آنے کی وجہ سے تمہید موترزانہ ہو جاتی ہے۔|جس میں نتیجہ لا یعنی نظر آنے کی وجہ سے تمہید موترزانہ ہو جاتی ہے۔
LJ2651|آپ پاکستان میں|آپ پاکستان میں
LJ2652|ایک میٹرک پاس یا ایون بی اے پاس بندہ دکھا دیں|ایک میٹرک پاس یا ایون بی اے پاس بندہ دکھا دیں
LJ2653|جو اس جملے کا ترجمہ بتا دے|جو اس جملے کا ترجمہ بتا دے
LJ2654|کہ اس کا مطلب کیا ہے|کہ اس کا مطلب کیا ہے
LJ2655|آگے چلتے ہیں|آگے چلتے ہیں
LJ2656|لیکن دیگر طبیعیات دانوں کی تجویز ہے کہ دو متبادل تاریخ ہیں|لیکن دیگر طبیعیات دانوں کی تجویز ہے کہ دو متبادل تاریخ ہیں
LJ2657|دو مساوی طور پر کارامد حقیقتیں پہلو بپہلو چل سکتے ہیں|دو مساوی طور پر کارامد حقیقتیں پہلو بپہلو چل سکتے ہیں
LJ2658|ایک جو آپ جانتے ہیں|ایک جو آپ جانتے ہیں
LJ2659|اور ایک وہ|اور ایک وہ
LJ2660|جس میں آپ پیدا ہی نہیں ہوئے|جس میں آپ پیدا ہی نہیں ہوئے
LJ2661|شاید زمان خود بھی اس حقیقت کے باوجود متعدد امکانی جہتے رکھتا ہے کہ ہمیں ان میں سے صرف ایک کا تجربہ کرنے کی بددعا ہے|شاید زمان خود بھی اس حقیقت کے باوجود متعدد امکانی جہتے رکھتا ہے کہ ہمیں ان میں سے صرف ایک کا تجربہ کرنے کی بددعا ہے
LJ2662|فرض کریں کہ آپ ماضی میں جا کر اسے تبدیل|فرض کریں کہ آپ ماضی میں جا کر اسے تبدیل
LJ2663|کر سکیں مثلا ملکہ ایزا بیلا کو کرسٹفر کولمبس کی مدد نہ کرنے پر مائل کر کے|کر سکیں مثلا ملکہ ایزا بیلا کو کرسٹفر کولمبس کی مدد نہ کرنے پر مائل کر کے
LJ2664|تب یہ دلیل دی جاتی ہے کہ آپ تاریخی واقعات کو ایک مختلف تسلسل میں ڈال دیں گے|تب یہ دلیل دی جاتی ہے کہ آپ تاریخی واقعات کو ایک مختلف تسلسل میں ڈال دیں گے
LJ2665|جن کے بارے میں وہ لوگ ہرگز نہیں جانتے|جن کے بارے میں وہ لوگ ہرگز نہیں جانتے
LJ2666|جنہیں آپ پیچھے ہیں|جنہیں آپ پیچھے ہیں
LJ2667|ہمارے وقت میں چھوڑ آئے|ہمارے وقت میں چھوڑ آئے
LJ2668|اگر وقت میں اس قسم کا سفر ممکن ہو تو پھر ایک اعتبار سے ہر قابل تصور متبادل تاریخ|اگر وقت میں اس قسم کا سفر ممکن ہو تو پھر ایک اعتبار سے ہر قابل تصور متبادل تاریخ
LJ2669|واقعی مجھوڑے|واقعی مجھوڑے
LJ2670|زیادہ تر تاریخ معاشرتی ثقافتی اور اقتصادی قوتوں کے علیہ وسلم|زیادہ تر تاریخ معاشرتی ثقافتی اور اقتصادی قوتوں کے علیہ وسلم
LJ2671|مجھے ہوئے دھاگوں پر مشتمل ہے|مجھے ہوئے دھاگوں پر مشتمل ہے
LJ2672|جنہیں آسانی کے ساتھ سلجھایا نہیں جا سکتے ہیں|جنہیں آسانی کے ساتھ سلجھایا نہیں جا سکتے ہیں
LJ2673|مسلسل بہتے ہوئے بے شمار چھوٹے چھوٹے ناقابل پیشین گوئی|مسلسل بہتے ہوئے بے شمار چھوٹے چھوٹے ناقابل پیشین گوئی
LJ2674|اور اتفاقی واقعات|اور اتفاقی واقعات
LJ2675|اکثر و بیشتر طویل المدت نتائج کے حامل نہیں ہوتے|اکثر و بیشتر طویل المدت نتائج کے حامل نہیں ہوتے
LJ2676|لیکن اہم موڑ یا حالات کے کچھ واقعات تاریخ کا دھارہ بدل کر رکھ سکتے ہیں|لیکن اہم موڑ یا حالات کے کچھ واقعات تاریخ کا دھارہ بدل کر رکھ سکتے ہیں
LJ2677|اسی صورتے مجود ہوں گے|اسی صورتے مجود ہوں گے
LJ2678|جن میں مقابلتاً ذرا سی|جن میں مقابلتاً ذرا سی
LJ2679|درستگی پیدا کر کے امیق تبدیلیاں لائے جا سکتی ہے|درستگی پیدا کر کے امیق تبدیلیاں لائے جا سکتی ہے
LJ2680|اسا کو ہی واقورا|اسا کو ہی واقورا
LJ2681|جس قدر ماضی بعید میں ہوگا|جس قدر ماضی بعید میں ہوگا
LJ2682|اس کا اثر بھی اتنا ہی طاقتور ہوگا|اس کا اثر بھی اتنا ہی طاقتور ہوگا
LJ2683|کیونکہ وقت کے لیور کا بازو بھی اتنا ہی لمبا ہوتا ہے|کیونکہ وقت کے لیور کا بازو بھی اتنا ہی لمبا ہوتا ہے
LJ2684|نابود دنیاوں کی تحقیق کرنا ایک پیارا خیال ہے|نابود دنیاوں کی تحقیق کرنا ایک پیارا خیال ہے
LJ2685|ان کی سیر کر کے|ان کی سیر کر کے
LJ2686|ہم تاریخ کا انداز اکار حقیقی معنی میں سمجھ سکتے ہیں|ہم تاریخ کا انداز اکار حقیقی معنی میں سمجھ سکتے ہیں
LJ2687|اور یوں تاریخ کو ایک تجرباتی سائنس بنایا جا سکتا ہے|اور یوں تاریخ کو ایک تجرباتی سائنس بنایا جا سکتا ہے
LJ2688|اگر کوئی بدے ہی مرکزی شخصیت پیدا ہی نہ ہوئی ہوتی|اگر کوئی بدے ہی مرکزی شخصیت پیدا ہی نہ ہوئی ہوتی
LJ2689|مثلاً|مثلاً
LJ2690|افلاتون یا پیٹر اعظم|افلاتون یا پیٹر اعظم
LJ2691|تو دنیا کتنی مختلف ہوتی ہے۔|تو دنیا کتنی مختلف ہوتی ہے۔
LJ2692|اگر قدیم آئینی آئی یونان کی سائنسی روایت زندہ رہتی اور پھلتی پھولتی تو کیا ہوتا ہے؟|اگر قدیم آئینی آئی یونان کی سائنسی روایت زندہ رہتی اور پھلتی پھولتی تو کیا ہوتا ہے؟
LJ2693|اس کے مختلف ہونے کے لیے|اس کے مختلف ہونے کے لیے
LJ2694|بہت سی معاشرتی کوت ان کی ضرورت ہو|بہت سی معاشرتی کوت ان کی ضرورت ہو
LJ2695|اس دور کے اسیتا کاتا مات.|اس دور کے اسیتا کاتا مات.
LJ2696|کہ غلام رکھنا فطری اور درست ہے|کہ غلام رکھنا فطری اور درست ہے
LJ2697|لیکن پچیس سو سال قبل مشرقی بحیرہ روم میں تلو ہونے والی روشنی|لیکن پچیس سو سال قبل مشرقی بحیرہ روم میں تلو ہونے والی روشنی
LJ2698|اگر ٹم ٹم آ کر بجھ نہ جاتی تو کیا ہوتا ہے؟|اگر ٹم ٹم آ کر بجھ نہ جاتی تو کیا ہوتا ہے؟
LJ2699|اگر صنعتی انقلاب|اگر صنعتی انقلاب
LJ2700|سے دو ہزار سال قبل|سے دو ہزار سال قبل
LJ2701|سائنس اور تجرباتی طریقہ کار اور دستکاری اور مکینیکل فنون کی عظمت پر زبردست زور دیا گیا ہوتا تو کیا ہوتا؟|سائنس اور تجرباتی طریقہ کار اور دستکاری اور مکینیکل فنون کی عظمت پر زبردست زور دیا گیا ہوتا تو کیا ہوتا؟
LJ2702|اگر فکر کے اس نئے انداز کی قوت کو|اگر فکر کے اس نئے انداز کی قوت کو
LJ2703|زیادہ عمومی سطح پر سراحہ گی|زیادہ عمومی سطح پر سراحہ گی
LJ2704|کے لئے|کے لئے
LJ2705|تو کیا ہوتا ہے؟|تو کیا ہوتا ہے؟
LJ2706|کبھی کبھی میں سوچتا ہوں کہ اگر ایسا ہی ہو جاتا|کبھی کبھی میں سوچتا ہوں کہ اگر ایسا ہی ہو جاتا
LJ2707|تو ہماری دس یا بیس صدیوں بچ جاتے ہیں|تو ہماری دس یا بیس صدیوں بچ جاتے ہیں
LJ2708|تب لیوناڈو ڈا وینچی والی حصہ داری ایک ہزار سال پہلے اور آئنسٹائن کی پانچ سو سال قبل ہوئی|تب لیوناڈو ڈا وینچی والی حصہ داری ایک ہزار سال پہلے اور آئنسٹائن کی پانچ سو سال قبل ہوئی
LJ2709|کسی ایسے بدلے ہوئے کررہ عرض پر یقیناً لیونارڈو اور آئنسٹائن کا کبھی جنم ہی نہ ہوا ہوتا ہے|کسی ایسے بدلے ہوئے کررہ عرض پر یقیناً لیونارڈو اور آئنسٹائن کا کبھی جنم ہی نہ ہوا ہوتا ہے
LJ2710|بہت ساری چیزیں مختلف طور سے ہوتی ہیں|بہت ساری چیزیں مختلف طور سے ہوتی ہیں
LJ2711|ہر کترہ منی میں کروڑوں سپارم سیلز ہوتے ہیں|ہر کترہ منی میں کروڑوں سپارم سیلز ہوتے ہیں
LJ2712|جن میں سے صرف ایک کسی انڈے کو ذرخیص بنا کر|جن میں سے صرف ایک کسی انڈے کو ذرخیص بنا کر
LJ2713|بنی نوہ انسان کی اگلی نسل کا رکن پیدا کرتا ہے|بنی نوہ انسان کی اگلی نسل کا رکن پیدا کرتا ہے
LJ2714|لیکن اس بات کا انحصار نہایت خفیف اور غیر اہم عاملوں داخلی و خارجی دونوں پر ہے|لیکن اس بات کا انحصار نہایت خفیف اور غیر اہم عاملوں داخلی و خارجی دونوں پر ہے
